participant_id,firstRandomizedTrial,timestamp,saw_visuals,visual_experiences,visual_description,time_to_emerge_visual,frequency_visual,intensity_visual,duration_visual,location_visual,heard_sounds,auditory_experiences,auditory_description,frequency_auditory,intensity_auditory,duration_auditory,time_to_emerge_auditory,emotional_experience,consciousness_changes,consciousness_description
010,drawing,2025-04-16T22:59:21.410Z,true,"[""Distortions (e.g., screen warping or rotating)"",""Simple shapes or patterns (e.g., ball of light, lines, grids, spiderwebs, geometric shapes)""]","In the beginning of it I felt very aware that there was a screen, but about a minute or two in the screen almost split in two and then looked almost like a black hole in the middle. That went on for a bit and then later in the experiment I experienced almost a hurricane sensation where the entire room felt like it was spinning and the screen was wrapping around my head and spinning the top portion of the room. During this I also experienced seeing stars, maybe they were just white dots but it looked like I was in a whirl of space with stars all around me. The spinning spiral was tilted towards the right corner of the room, and it spun for the majority of the time that I was in the room. Then, it felt like the screen was moving towards me and the ""hurricane"" spinning was coming closer to my face. ",1-2 minutes,Frequently,Clear and moderately vivid,Persisting several seconds,In the center,false,"[""Nothing other than white noise""]",NA,NA,NA,NA,NA,"Somewhat unpleasant, but didn't mind going on","[""Became relaxed or sleepy"",""As if in a dreamlike state""]","I was very aware of where I was the entire time, but it was very easy to feel like I was being ""sucked"" into the screen or that the screen was moving towards me."
