participant_id,firstRandomizedTrial,timestamp,saw_visuals,visual_experiences,visual_description,time_to_emerge_visual,frequency_visual,intensity_visual,duration_visual,location_visual,heard_sounds,auditory_experiences,auditory_description,frequency_auditory,intensity_auditory,duration_auditory,time_to_emerge_auditory,emotional_experience,consciousness_changes,consciousness_description
006,drawing,2025-04-11T19:11:07.102Z,TRUE,"[""Distortions (e.g., screen warping or rotating)""]",I really just saw circles moving. This happened maybe 3-4 times? It was the same distortion each time. A ball of black dots would rotate and it would shift across the screen and then disappear. ,4-5 minutes,Infrequently,"Clear, but not vivid",Persisting several seconds,All over the screen,FALSE,"[""Nothing other than white noise""]",NA,NA,NA,NA,NA,"Somewhat unpleasant, but didn't mind going on","[""Became relaxed or sleepy"",""Lost a sense of time""]",I was surprised that 10 minutes had passed. It felt more like 7-8 mins had passed. I got really sleepy -- you'll see that in the eyetracking data at some point I closed my eyes for about 10 seconds.
