participant_id,firstRandomizedTrial,timestamp,saw_visuals,visual_experiences,visual_description,time_to_emerge_visual,frequency_visual,intensity_visual,duration_visual,location_visual,heard_sounds,auditory_experiences,auditory_description,frequency_auditory,intensity_auditory,duration_auditory,time_to_emerge_auditory,emotional_experience,consciousness_changes,consciousness_description
012,drawing,2025-04-17T00:37:56.730Z,true,"[""Distortions (e.g., screen warping or rotating)"",""Simple shapes or patterns (e.g., ball of light, lines, grids, spiderwebs, geometric shapes)"",""Colors other than red and black""]","First I saw a red right tilted vertical short line in the lower right quadrant of the screen, that went on for a little bit. The line was sometimes stable and sometimes flickering. The light from the eye tracker was distracting as that square with the red lights was kind of part of the screen. The square with the square red little lights from the eye tracker was moving with the flickering, up, down, to the sides and towards me. Screen looked sometimes bigger and sometimes smaller. It was overall overwhelming. Then when I blinked I saw black screen with lots of green bubbles. Back on the screen I saw lines now in yellow in the same position as the red one was. Then I saw almost like a wrapping motion of the red light on the side of the screen, where it looked like a firework almost shooting out from the left lower quadrant towards the upper right one. Then this stopped and I saw more red lines, now in upper left quadrant, looking like a double cross, four lines total, all red. The most exciting part was to see the screen more a little towards me and form a red and yellow spiral in the middle of the screen that was almost shooting red and yellow light out of the screen - somewhat like fire again. The yellow residue of faster and faster moving spiral spread across the whole screen. Shortly I saw another cross in the top right and then just the red lines moving up and down the whole screen. These red lines were moving around the screen almost at all times, aside from the sections when I looked at specific shapes, such lines would be mostly vertical, sometimes horizontal, and lesser times diagonal, would move up and down mostly and towards me.",4-5 minutes,Infrequently,Clear and moderately vivid,Persisting several seconds,All over the screen,false,"[""Nothing other than white noise"",""Indistinct, simple sounds (e.g., incoherent voices or whispering, the sea/ocean, jet engines, birds)""]",NA,NA,NA,NA,NA,"Somewhat unpleasant, but didn't mind going on","[""Felt transported to another place"",""Lost a sense of time""]","It was not comfortable and I hoped for it to end, but it passed way quicker than I expected - so the sense of time was altered."
