participant_id,firstRandomizedTrial,timestamp,saw_visuals,visual_experiences,visual_description,time_to_emerge_visual,frequency_visual,intensity_visual,duration_visual,location_visual,heard_sounds,auditory_experiences,auditory_description,frequency_auditory,intensity_auditory,duration_auditory,time_to_emerge_auditory,emotional_experience,consciousness_changes,consciousness_description,visual_imagery_vividness,verbal_imagery_vividness
008,drawing,2025-04-14T17:49:33.508Z,true,"[""Distortions (e.g., screen warping or rotating)"",""Simple shapes or patterns (e.g., ball of light, lines, grids, spiderwebs, geometric shapes)""]","I saw three main things, in three separate sections. The first things I started to see were spiderweb-like lines that were not colored, but were moreso lighter/darker over the red/black flickering. The spider-web lines felt almost like a tunnel based on how they were shaped, like it was the inside view of a cylinder made up of the spider-web lines. It also felt like it was moving in a way where the cylindrical structure of the lines were part of the tunnel that was either coming towards or away from what I was seeing. The second part was the most hallucinations I saw in a short period of time. The screen started growing, and it was still just the red/black flash but the screen felt like it was slowly getting bigger, and there were moments were I was fully immersed into the screen like there was nothing else around it, and the screen didn't stop looking like it was growing until that section of my hallucinations ended. The last part, I saw directional lines that were moving towards the curves they were pointing to. The lines were alternating between left to right and right to left from top to bottom. This one is a bit hard to explain with words but I drew this on the paper, as well as the tunnel spider-web thing. It's also notable that I saw cyan occasionally throughout the whole time in small moments.",1-2 minutes,Frequently,Clear and moderately vivid,Persisting several seconds,All over the screen,false,"[""Nothing other than white noise""]",NA,NA,NA,NA,NA,"Somewhat enjoyable, but easy to stop","[""No change, fully alert in the here and now""]",N/A,6,5
