participant_id,firstRandomizedTrial,timestamp,saw_visuals,visual_experiences,visual_description,time_to_emerge_visual,frequency_visual,intensity_visual,duration_visual,location_visual,heard_sounds,auditory_experiences,auditory_description,frequency_auditory,intensity_auditory,duration_auditory,time_to_emerge_auditory,emotional_experience,consciousness_changes,consciousness_description,visual_imagery_vividness,verbal_imagery_vividness
005,drawing,2025-04-11T18:29:45.476Z,true,"[""Distortions (e.g., screen warping or rotating)"",""Simple shapes or patterns (e.g., ball of light, lines, grids, spiderwebs, geometric shapes)"",""Complex objects (e.g., animals, faces, buildings)""]","I saw a cross that sometimes spun clockwise or counterclockwise. I also saw an ""X"" that stretched bigger and bigger. Sometimes, there were blue and red grids that showed up like a checkerboard. Towards the end, I also kept seeing lips that were grinning and with red lipstick and they kept fading in and out.",4-5 minutes,Frequently,Clear and moderately vivid,Persisting several seconds,In the center,false,"[""Nothing other than white noise""]",NA,NA,NA,NA,NA,"Unpleasant, wanted it to stop","[""Became relaxed or sleepy""]","I think I kept almost seeing visual hallucinations, but then I'd lose it because I would pay less attention or zone out.",8,4
